pl_name,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,pl_orbeccen,st_teff,sy_snum,P_ESI
Kepler-23 b,1.638,2.5600000000000023,1157.0,0.07211999999999907,0.017,5828.0,1.0,0.2629103
Kepler-23 c,3.005,7.810000000000002,1008.0,0.09501000000000026,0.021000000000000005,5828.0,1.0,0.20706578
Kepler-23 d,2.206,4.439999999999998,896.0,0.12012,0.009999999999999995,5828.0,1.0,0.25287101
Kepler-230 b,4.26,16.80000000000001,506.0,0.19099999999999984,0.0,5588.0,1.0,0.26008824
Kepler-230 c,2.04,4.819999999999993,359.0,0.3799999999999999,0.0,5588.0,1.0,0.57397581
Kepler-231 b,1.73,35.39999999999998,488.0,0.07399999999999984,0.0,3767.0,1.0,0.34444435
Kepler-231 c,1.9300000000000002,24.100000000000023,393.0,0.11399999999999988,0.0,3767.0,1.0,0.4224692
Kepler-232 b,3.08,9.689999999999998,1104.0,0.05400000000000027,0.0,5847.0,1.0,0.20955533
Kepler-232 c,3.83,14.0,806.0,0.10099999999999998,0.0,5847.0,1.0,0.19137442
Kepler-233 b,2.43,6.480000000000018,751.0,0.07699999999999996,0.0,5360.0,1.0,0.25013581
Kepler-233 c,2.7099999999999995,7.800000000000011,390.0,0.2869999999999999,0.0,5360.0,1.0,0.40635359
Kepler-234 b,3.7,13.199999999999989,1420.0,0.03999999999999915,0.0,6224.0,1.0,0.18564827
Kepler-234 c,3.51,12.100000000000023,1025.0,0.07699999999999996,0.0,6224.0,1.0,0.19495858
Kepler-235 b,2.23,5.600000000000023,731.0,0.03699999999999992,0.0,4255.0,1.0,0.26580221
Kepler-235 c,1.2800000000000002,2.180000000000007,555.0,0.06500000000000039,0.0,4255.0,1.0,0.358722
Kepler-235 d,2.05,4.860000000000014,401.00000000000006,0.12199999999999989,0.0,4255.0,1.0,0.45906569
Kepler-235 e,2.22,5.560000000000002,306.0,0.21300000000000008,0.0,4255.0,1.0,0.67069003
Kepler-236 b,1.5700000000000003,3.089999999999975,469.0,0.06500000000000039,0.0,3750.0,1.0,0.36761275
Kepler-236 c,2.0,4.660000000000025,329.0,0.13199999999999967,0.0,3750.0,1.0,0.54878124
Kepler-237 b,1.4100000000000001,2.569999999999993,823.0,0.04999999999999982,0.0,4861.0,1.0,0.293107
Kepler-237 c,2.08,4.980000000000018,687.0,0.07099999999999973,0.0,4861.0,1.0,0.27052492
Kepler-238 b,1.73,3305.02,1642.0,0.03399999999999981,0.0,5751.0,1.0,0.26863626
Kepler-238 c,2.39,152.522,1146.0,0.06899999999999995,0.0,5751.0,1.0,0.23807035
Kepler-238 d,3.07,23.100000000000023,888.0,0.11500000000000021,0.0,5751.0,1.0,0.21284978
Kepler-238 e,5.6,169.7,731.0,0.17286,0.0,5800.0,1.0,0.14978382
Kepler-238 f,2.0,13.5,568.0,0.28634999999999966,0.0,5800.0,1.0,0.29112765
Kepler-239 b,2.33,6.0400000000000205,616.0,0.09499999999999975,0.0,4914.0,1.0,0.27290701
Kepler-239 c,2.51,6.850000000000023,366.0,0.2679999999999998,0.0,4914.0,1.0,0.45067438
Kepler-24 b,2.348,11.139999999999986,1050.0,0.08044999999999991,0.023,6028.0,1.0,0.24247115
Kepler-24 c,2.514,9.990000000000009,915.0,0.10611999999999977,0.013999999999999999,6028.0,1.0,0.22982718
Kepler-24 d,1.67,293.959,1305.0,0.051000000000000156,0.0,5897.0,1.0,0.2735378
Kepler-24 e,2.7799999999999994,26.211799999999982,792.0,0.1379999999999999,0.0,5897.0,1.0,0.2357051
Kepler-240 b,1.37,2.4499999999999886,864.0,0.04800000000000004,0.0,4985.0,1.0,0.29500273
Kepler-240 c,2.1999999999999997,102.30000000000001,696.0,0.07399999999999984,0.0,4985.0,1.0,0.26855268
Kepler-241 b,2.33,6.0400000000000205,562.0,0.0940000000000012,0.0,4699.0,1.0,0.28368063
Kepler-241 c,2.5699999999999994,7.1299999999999955,397.0,0.18900000000000006,0.0,4699.0,1.0,0.38677135
Kepler-242 b,2.61,7.319999999999993,742.0,0.07500000000000018,0.0,5020.0,1.0,0.25477471
Kepler-242 c,2.0,4.660000000000025,613.0,0.10899999999999999,0.0,5020.0,1.0,0.31667596
Kepler-243 b,2.45,6.569999999999993,850.0,0.06200000000000028,0.0,5228.0,1.0,0.24468596
Kepler-243 c,1.9899999999999998,4.6200000000000045,559.0,0.14200000000000035,0.0,5228.0,1.0,0.31583993
Kepler-244 b,2.76,8.050000000000011,1038.0,0.04999999999999982,0.0,5554.0,1.0,0.22500487
Kepler-244 c,2.05,4.860000000000014,791.0,0.08699999999999974,0.0,5554.0,1.0,0.270141
Kepler-244 d,2.31,15.199999999999989,622.0,0.13999999999999968,0.0,5554.0,1.0,0.28419181
Kepler-245 b,2.5699999999999994,146.78,753.0,0.07099999999999973,0.0,5100.0,1.0,0.2435433
Kepler-245 c,2.18,26.69999999999999,568.0,0.12399999999999967,0.0,5100.0,1.0,0.29441734
Kepler-245 d,3.03,21.600000000000023,445.0,0.20199999999999996,0.0,5100.0,1.0,0.32214929
Kepler-245 e,1.75,1806.36,998.0,0.0405300000000004,0.0,5174.0,1.0,0.27247765
Kepler-246 b,2.34,6.079999999999984,896.0,0.0519999999999996,0.0,5206.0,1.0,0.24722077
Kepler-246 c,1.5,2.8600000000000136,667.0,0.09499999999999975,0.0,5206.0,1.0,0.3105139
Kepler-247 b,1.6400000000000001,3.329999999999984,970.0,0.041999999999999815,0.0,5100.0,1.0,0.2787867
Kepler-247 c,4.09,15.699999999999989,686.0,0.08399999999999963,0.0,5100.0,1.0,0.19480965
Kepler-247 d,3.94,14.699999999999989,530.0,0.13999999999999968,0.0,5100.0,1.0,0.2361517
Kepler-248 b,3.02,9.379999999999995,819.0,0.06599999999999984,0.0,5190.0,1.0,0.2228586
Kepler-248 c,4.07,15.600000000000023,598.0,0.12300000000000022,0.0,5190.0,1.0,0.21895602
Kepler-249 b,1.0899999999999999,1.3199999999999932,554.0,0.03500000000000014,0.0,3568.0,1.0,0.34434494
Kepler-249 c,1.5099999999999998,2.8899999999999864,429.0,0.05800000000000072,0.0,3568.0,1.0,0.4097103
Kepler-249 d,1.5700000000000003,3.089999999999975,332.0,0.09700000000000042,0.0,3568.0,1.0,0.5836518
Kepler-25 b,2.7480000000000007,8.699999999999989,1185.0,0.06949999999999967,0.0029,6354.0,2.0,0.22187659
Kepler-25 c,5.217,15.199999999999989,934.0,0.11169999999999991,0.006099999999999994,6354.0,2.0,0.15106114
Kepler-25 d,10.0,71.89999999999998,976.8,0.4164221831999999,0.13,6354.0,2.0,0.15583871
Kepler-250 b,1.13,1.509999999999991,938.0,0.04800000000000004,0.0,5160.0,1.0,0.30083132
Kepler-250 c,2.2800000000000002,5.819999999999993,782.0,0.06899999999999995,0.0,5160.0,1.0,0.25864901
Kepler-250 d,2.18,5.389999999999986,579.0,0.12699999999999978,0.0,5160.0,1.0,0.30398792
Kepler-251 b,1.33,2.329999999999984,990.0,0.052999999999999936,0.0,5526.0,1.0,0.29165622
Kepler-251 c,2.7700000000000005,8.100000000000023,655.0,0.12199999999999989,0.0,5526.0,1.0,0.24642622
Kepler-251 d,2.7700000000000005,8.100000000000023,536.0,0.18200000000000038,0.0,5526.0,1.0,0.27834064
Kepler-251 e,2.7700000000000005,8.100000000000023,360.0,0.4039999999999999,0.0,5526.0,1.0,0.45591162
Kepler-252 b,1.2299999999999995,2.0400000000000205,587.0,0.05800000000000072,0.0,4208.0,1.0,0.31746539
Kepler-252 c,2.15,5.269999999999982,499.0,0.08000000000000007,0.0,4208.0,1.0,0.29699547
Kepler-253 b,1.63,3.2900000000000205,949.0,0.04600000000000026,0.0,5208.0,1.0,0.27994487
Kepler-253 c,2.65,7.509999999999991,680.0,0.08900000000000041,0.0,5208.0,1.0,0.24833097
Kepler-253 d,3.17,10.199999999999989,563.0,0.1299999999999999,0.0,5208.0,1.0,0.25207397
Kepler-254 b,3.87,14.300000000000011,1013.0,0.06400000000000006,0.0,5957.0,1.0,0.18584733
Kepler-254 c,2.15,3.1999999999999886,787.0,0.10500000000000043,0.0,5957.0,1.0,0.26645845
Kepler-254 d,2.5,6.800000000000011,686.0,0.13900000000000023,0.0,5957.0,1.0,0.26320769
Kepler-255 b,1.5499999999999998,3.019999999999982,971.0,0.06299999999999972,0.0,5573.0,1.0,0.28494239
Kepler-255 c,2.99,9.220000000000027,807.0,0.09199999999999964,0.0,5573.0,1.0,0.22590183
Kepler-255 d,1.3200000000000003,2.3000000000000114,1710.0,0.019199999999999662,0.0,5431.0,1.0,0.28698522
Kepler-256 b,1.5899999999999999,3.1499999999999773,1681.0,0.027000000000000135,0.0,5551.0,1.0,0.27592897
Kepler-256 c,2.15,5.269999999999982,1315.0,0.04499999999999993,0.0,5551.0,1.0,0.25031768
Kepler-256 d,2.4800000000000004,6.7099999999999795,1097.0,0.06400000000000006,0.0,5551.0,1.0,0.23767589
Kepler-256 e,2.3499999999999996,6.1200000000000045,897.0,0.09600000000000009,0.0,5551.0,1.0,0.25131902
Kepler-257 b,2.61,7.319999999999993,1237.0,0.03399999999999981,0.0,5180.0,1.0,0.2293118
Kepler-257 c,5.41,25.19999999999999,881.0,0.06599999999999984,0.0,5180.0,1.0,0.15366268
Kepler-257 d,4.95,21.69999999999999,567.0,0.16000000000000014,0.0,5180.0,1.0,0.2178347
Kepler-258 b,4.06,15.5,642.0,0.10299999999999976,0.0,4942.0,1.0,0.21954494
Kepler-258 c,3.6100000000000003,12.699999999999989,470.0,0.19299999999999962,0.0,4942.0,1.0,0.3330495
Kepler-259 b,2.8,8.25,879.0,0.07899999999999974,0.0,5938.0,1.0,0.22880231
Kepler-259 c,2.6999999999999997,7.75,530.0,0.21699999999999964,0.0,5938.0,1.0,0.3015099
Kepler-26 b,2.7799999999999994,5.1200000000000045,431.0,0.0855100000000002,0.021000000000000005,3914.0,1.0,0.31591703
Kepler-26 c,2.72,6.199999999999989,385.0,0.10724999999999962,0.012999999999999998,3914.0,1.0,0.36692032
Kepler-26 d,1.0700000000000003,1.240000000000009,652.0,0.0389999999999997,0.0,4486.0,1.0,0.31674779
Kepler-26 e,2.4100000000000006,6.389999999999986,276.0,0.21999999999999975,0.0,4486.0,1.0,0.64465847
Kepler-260 b,2.01,4.699999999999989,782.0,0.07500000000000018,0.0,5250.0,1.0,0.26339753
Kepler-260 c,1.7400000000000002,3.680000000000007,372.0,0.33199999999999985,0.0,5250.0,1.0,0.42953897
Kepler-261 b,2.18,5.389999999999986,672.0,0.08800000000000008,0.0,5098.0,1.0,0.27538881
Kepler-261 c,2.0,4.660000000000025,505.0,0.1559999999999997,0.0,5098.0,1.0,0.34405028
Kepler-262 b,1.3600000000000003,2.420000000000016,734.0,0.10799999999999965,0.0,5841.0,1.0,0.30685832
Kepler-262 c,1.6400000000000001,3.329999999999984,618.0,0.15200000000000014,0.0,5841.0,1.0,0.3148126
Kepler-263 b,2.67,7.610000000000014,548.0,0.1200000000000001,0.0,5265.0,1.0,0.27363282
Kepler-263 c,2.47,6.660000000000025,386.0,0.242,0.0,5265.0,1.0,0.4133865
Kepler-264 b,3.33,11.100000000000023,772.0,0.24899999999999967,0.0,6158.0,1.0,0.21257716
Kepler-264 c,2.83,8.399999999999977,511.0,0.5659999999999998,0.0,6158.0,1.0,0.29383474
Kepler-265 b,1.8600000000000003,4.1200000000000045,1022.0,0.06899999999999995,0.0,5835.0,1.0,0.26795834
Kepler-265 c,2.6300000000000003,7.410000000000025,755.0,0.12699999999999978,0.0,5835.0,1.0,0.24506895
Kepler-265 d,2.49,6.759999999999991,554.0,0.23599999999999977,0.0,5835.0,1.0,0.29842142
Kepler-265 e,2.59,7.220000000000027,476.0,0.31899999999999995,0.0,5835.0,1.0,0.34274489
Kepler-266 b,2.4800000000000004,6.7099999999999795,1066.0,0.07099999999999973,0.0,5885.0,1.0,0.23794824
Kepler-266 c,3.8899999999999997,14.399999999999977,421.0,0.45699999999999985,0.0,5885.0,1.0,0.37233947
Kepler-267 b,1.98,37.89999999999998,615.0,0.03699999999999992,0.0,4258.0,1.0,0.28602336
Kepler-267 c,2.1300000000000003,5.180000000000007,484.0,0.05999999999999961,0.0,4258.0,1.0,0.32413048
Kepler-267 d,2.2700000000000005,5.769999999999982,301.0,0.15399999999999991,0.0,4258.0,1.0,0.59200638
Kepler-268 b,2.55,7.0400000000000205,695.0,0.17999999999999972,0.0,6081.0,1.0,0.24826294
Kepler-268 c,3.38,11.399999999999977,471.0,0.391,0.0,6081.0,1.0,0.27885234
Kepler-269 b,2.47,6.660000000000025,1007.0,0.06099999999999994,0.0,5847.0,1.0,0.23413282
Kepler-269 c,1.69,3.5,875.0,0.0810000000000004,0.0,5847.0,1.0,0.27384188
Kepler-27 b,4.0,2895.31,610.0,0.11800000000000033,0.0,5400.0,1.0,0.21007834
Kepler-27 c,4.9,4385.87,481.0,0.19099999999999984,0.0,5400.0,1.0,0.23547295
Kepler-27 d,2.7061946,7.779999999999973,810.0,0.06578000000000017,0.0,5251.0,1.0,0.23366136
Kepler-270 b,2.01,4.699999999999989,984.0,0.1070000000000002,0.0,6067.0,1.0,0.26158519
Kepler-270 c,1.7700000000000005,3.7799999999999727,756.0,0.17999999999999972,0.0,6067.0,1.0,0.28724548
Kepler-271 b,1.2299999999999995,2.0400000000000205,759.0,0.08783999999999992,0.0,5555.0,1.0,0.30842235
Kepler-271 c,0.9500000000000002,0.8090000000000259,850.0,0.06993000000000027,0.0,5555.0,1.0,0.3050268
Kepler-271 d,0.6600000000000001,0.2189999999999941,954.0,0.0555399999999997,0.0,5555.0,1.0,0.28589346
Kepler-272 b,1.4299999999999997,78.0,1200.0,0.038000000000000256,0.0,5297.0,1.0,0.28363293
Kepler-272 c,1.79,97.80000000000001,947.0,0.06099999999999994,0.0,5297.0,1.0,0.26942762
Kepler-272 d,2.25,5.689999999999998,777.0,0.09100000000000019,0.0,5297.0,1.0,0.25171011
Kepler-273 b,1.5,2.8600000000000136,1209.0,0.03699999999999992,0.0,5626.0,1.0,0.28303977
Kepler-273 c,1.98,4.579999999999984,865.0,0.0730000000000004,0.0,5626.0,1.0,0.27113789
Kepler-274 b,1.54,2.990000000000009,961.0,0.10099999999999998,0.0,6023.0,1.0,0.28591372
Kepler-274 c,1.8399999999999999,4.0400000000000205,678.0,0.20399999999999974,0.0,6023.0,1.0,0.29715773
Kepler-275 b,2.34,6.079999999999984,1015.0,0.09799999999999986,0.0,6165.0,1.0,0.24257331
Kepler-275 c,3.38,11.399999999999977,875.0,0.13199999999999967,0.0,6165.0,1.0,0.20288679
Kepler-275 d,3.33,11.100000000000023,671.0,0.2240000000000002,0.0,6165.0,1.0,0.21876304
Kepler-276 b,2.87,731.209,739.0,0.11899999999999977,0.0,6105.0,1.0,0.23635265
Kepler-276 c,2.9,16.600000000000023,563.0,0.18618999999999986,0.0,5693.0,1.0,0.27203194
Kepler-276 d,2.8,16.30000000000001,489.0,0.24666000000000032,0.0,5693.0,1.0,0.31676367
Kepler-277 b,2.92,87.30000000000001,964.0,0.14168000000000003,0.0,5946.0,1.0,0.21917788
Kepler-277 c,3.36,64.19999999999999,778.0,0.21781000000000006,0.0,5946.0,1.0,0.21096755
Kepler-278 b,3.955,56.0,586.0,0.20199999999999996,0.696,4965.0,1.0,0.18562705
Kepler-278 c,3.268,34.89999999999998,492.0,0.2869999999999999,0.6160000000000001,4965.0,1.0,0.20957678
Kepler-279 b,3.62,4180.93,1104.0,0.1120000000000001,0.0,6363.0,1.0,0.19175229
Kepler-279 c,4.3,49.39999999999998,774.0,0.22360000000000024,0.0,6689.45,1.0,0.18484993
Kepler-279 d,3.1,37.5,574.0,0.2900999999999998,0.0,6689.45,1.0,0.23663648
Kepler-28 b,1.959,1.6299999999999955,585.0,0.056869999999999976,0.0,4499.3,1.0,0.21338255
Kepler-28 c,1.8570000000000002,2.0600000000000023,509.0,0.07519000000000009,0.017,4499.3,1.0,0.23785955
Kepler-280 b,1.4500000000000002,2.6999999999999886,1425.0,0.03200000000000003,0.0,5744.0,1.0,0.28271317
Kepler-280 c,2.01,4.699999999999989,1088.0,0.05600000000000005,0.0,5744.0,1.0,0.25900003
Kepler-281 b,2.82,324.0,694.0,0.11699999999999999,0.0,5723.0,1.0,0.22908298
Kepler-281 c,5.31,161.124,513.0,0.21499999999999986,0.0,5723.0,1.0,0.18062537
Kepler-281 d,5.93747806,654.0,321.0,0.5456000000000003,0.0,5717.0,1.0,0.31882563
Kepler-282 b,1.0099999999999998,1.009999999999991,817.0,0.08199999999999985,0.0,5602.0,1.0,0.30029512
Kepler-282 c,1.2000000000000002,1.8700000000000045,717.0,0.10599999999999987,0.0,5602.0,1.0,0.30226589
Kepler-282 d,2.46,61.0,588.0,0.15836999999999968,0.0,5656.0,1.0,0.25621845
Kepler-282 e,3.1,56.19999999999999,484.0,0.23331999999999997,0.0,5656.0,1.0,0.2539182
Kepler-283 b,2.1300000000000003,5.180000000000007,488.0,0.08199999999999985,0.0,4351.0,1.0,0.32837407
Kepler-283 c,1.8200000000000003,3.9700000000000273,240.0,0.3410000000000002,0.0,4351.0,1.0,0.79063717
Kepler-284 b,2.24,5.649999999999977,686.0,0.10400000000000009,0.0,5615.0,1.0,0.27338216
Kepler-284 c,2.61,7.319999999999993,478.0,0.21300000000000008,0.0,5615.0,1.0,0.34056238
Kepler-285 b,1.3399999999999999,2.3600000000000136,1131.0,0.03599999999999959,0.0,5411.0,1.0,0.28890753
Kepler-285 c,1.12,1.4599999999999795,851.0,0.06400000000000006,0.0,5411.0,1.0,0.30267075
Kepler-286 b,1.2400000000000002,2.069999999999993,1367.0,0.027000000000000135,0.0,5580.0,1.0,0.29018382
Kepler-286 c,1.37,2.4499999999999886,1098.0,0.041999999999999815,0.0,5580.0,1.0,0.28753989
Kepler-286 d,1.33,2.329999999999984,919.0,0.06099999999999994,0.0,5580.0,1.0,0.29260837
Kepler-286 e,1.7700000000000005,3.7799999999999727,539.0,0.17600000000000016,0.0,5580.0,1.0,0.31890742
Kepler-287 b,2.33,83.0,667.0,0.14499999999999957,0.0,5806.0,1.0,0.27498065
Kepler-287 c,3.26,66.0,513.0,0.24600000000000044,0.0,5806.0,1.0,0.29283955
Kepler-288 b,1.67,3.430000000000007,1197.0,0.06500000000000039,0.0,5918.0,1.0,0.27604446
Kepler-288 c,2.85,8.5,815.0,0.13999999999999968,0.0,5918.0,1.0,0.23701303
Kepler-288 d,2.67,7.610000000000014,570.0,0.2869999999999999,0.0,5918.0,1.0,0.30890212
Kepler-289 b,2.49,3.6999999999999886,607.0,0.21182999999999996,0.0,5990.0,1.0,0.29604546
Kepler-289 c,11.23,157.18,394.0,0.5015499999999999,0.0,5990.0,1.0,0.2563396
Kepler-289 d,3.03,5.329999999999984,548.328,0.33000000000000007,0.0654,5990.0,1.0,0.33197704
Kepler-29 b,2.55,5.0,777.0,0.08481999999999967,0.0,5378.0,1.0,0.24970624
Kepler-29 c,2.34,4.5,715.0,0.10027000000000008,0.0,5378.0,1.0,0.26803583
Kepler-290 b,2.25,5.689999999999998,594.0,0.11000000000000032,0.0,5147.0,1.0,0.30085203
Kepler-290 c,2.6999999999999997,7.75,437.0,0.20500000000000007,0.0,5147.0,1.0,0.39535319
Kepler-290 d,0.8600000000000003,0.5659999999999741,1589.0,0.015399999999999636,0.0,5142.0,1.0,0.29218108
Kepler-291 b,2.16,5.310000000000002,1212.0,0.04699999999999971,0.0,6002.0,1.0,0.24924081
Kepler-291 c,1.88,4.189999999999998,1035.0,0.06500000000000039,0.0,6002.0,1.0,0.26545407
Kepler-292 b,1.3200000000000003,2.3000000000000114,1130.0,0.03500000000000014,0.0,5299.0,1.0,0.28991721
Kepler-292 c,1.4699999999999998,2.759999999999991,1001.0,0.04499999999999993,0.0,5299.0,1.0,0.28629043
Kepler-292 d,2.23,5.600000000000023,808.0,0.06799999999999962,0.0,5299.0,1.0,0.25648754
Kepler-292 e,2.67,7.610000000000014,678.0,0.09700000000000042,0.0,5299.0,1.0,0.24882296
Kepler-292 f,2.3499999999999996,6.1200000000000045,563.0,0.14100000000000001,0.0,5299.0,1.0,0.29161186
Kepler-293 b,3.07,9.639999999999986,657.0,0.14400000000000013,0.0,5804.0,1.0,0.24953821
Kepler-293 c,3.83,14.0,466.0,0.2859999999999996,0.0,5804.0,1.0,0.32446382
Kepler-294 b,1.7700000000000005,3.7799999999999727,1087.0,0.04800000000000004,0.0,5913.0,1.0,0.27048052
Kepler-294 c,2.7099999999999995,7.800000000000011,895.0,0.07099999999999973,0.0,5913.0,1.0,0.23042542
Kepler-295 b,1.2199999999999998,1.9800000000000182,741.0,0.0990000000000002,0.0,5603.0,1.0,0.29266296
Kepler-295 c,1.17,1.7099999999999795,621.0,0.14200000000000035,0.0,5603.0,1.0,0.29737478
Kepler-295 d,1.3600000000000003,2.420000000000016,533.0,0.19200000000000017,0.0,5603.0,1.0,0.29671667
Kepler-296 b,1.6100000000000003,3.2200000000000273,495.0,0.07899999999999974,0.33,3740.0,2.0,0.4913017
Kepler-296 c,2.0,4.660000000000025,606.0,0.05210000000000026,0.33,3740.0,2.0,0.35624429
Kepler-296 d,2.09,5.019999999999982,403.0,0.11800000000000033,0.33,3740.0,2.0,0.62067996
Kepler-296 e,1.5300000000000002,2.9599999999999795,337.0,0.1689999999999996,0.33,3740.0,2.0,0.85187076
Kepler-296 f,1.7999999999999998,3.8899999999999864,274.0,0.2549999999999999,0.33,3740.0,2.0,0.65849997
Kepler-297 b,2.87,48.5,509.0,0.21699999999999964,0.0,5619.0,1.0,0.28449989
Kepler-297 c,6.54,42.10000000000002,409.00000000000006,0.3360000000000003,0.0,5619.0,1.0,0.25601038
Kepler-297 d,32.6,1398.3559926399998,325.0,0.5229999999999997,0.0,5618.0,1.0,0.24974018
Kepler-298 b,1.96,4.5,540.0,0.08000000000000007,0.0,4465.0,1.0,0.30148029
Kepler-298 c,1.9300000000000002,4.3799999999999955,415.99999999999994,0.13600000000000012,0.0,4465.0,1.0,0.37946811
Kepler-298 d,2.5,6.800000000000011,277.0,0.3049999999999997,0.0,4465.0,1.0,0.61724947
Kepler-299 b,1.3200000000000003,2.3000000000000114,1258.0,0.03999999999999915,0.0,5617.0,1.0,0.28867463
Kepler-299 c,2.65,7.509999999999991,946.0,0.07000000000000028,0.0,5617.0,1.0,0.23094311
Kepler-299 d,1.8600000000000003,4.1200000000000045,729.0,0.11800000000000033,0.0,5617.0,1.0,0.28214141
Kepler-299 e,1.87,4.160000000000025,534.0,0.21999999999999975,0.0,5617.0,1.0,0.32959772
Kepler-30 b,3.9,11.300000000000011,524.0,0.17999999999999972,0.042,5498.0,1.0,0.24177104
Kepler-30 c,12.3,640.0,411.0,0.2999999999999998,0.011099999999999999,5498.0,1.0,0.20740627
Kepler-30 d,8.8,23.100000000000023,308.0,0.4999999999999991,0.022,5498.0,1.0,0.37098676
Kepler-300 b,1.67,3.430000000000007,812.0,0.0940000000000012,0.0,5986.0,1.0,0.27648656
Kepler-300 c,2.25,5.689999999999998,516.0,0.2320000000000002,0.0,5986.0,1.0,0.2739873
Kepler-301 b,1.3500000000000005,2.3899999999999864,1278.0,0.03599999999999959,0.0,5815.0,1.0,0.28726976
Kepler-301 c,1.3500000000000005,2.3899999999999864,989.0,0.05999999999999961,0.0,5815.0,1.0,0.29112122
Kepler-301 d,1.75,3.7099999999999795,725.0,0.1120000000000001,0.0,5815.0,1.0,0.28731686
Kepler-302 b,4.06,15.5,634.0,0.19299999999999962,0.0,5740.0,1.0,0.21226603
Kepler-302 c,12.45,865.5839079200001,392.0,0.5030000000000001,0.0,5740.0,1.0,0.25058151
Kepler-303 b,0.8899999999999997,0.6399999999999864,802.0,0.02400000000000002,0.0,3944.0,1.0,0.30110016
Kepler-303 c,1.1399999999999997,1.5500000000000114,521.0,0.057000000000000384,0.0,3944.0,1.0,0.34280281
Kepler-304 b,2.86,8.550000000000011,875.0,0.0389999999999997,0.0,4731.0,1.0,0.22390635
Kepler-304 c,2.17,5.350000000000023,746.0,0.05400000000000027,0.0,4731.0,1.0,0.26377006
Kepler-304 d,2.75,8.0,611.0,0.08000000000000007,0.0,4731.0,1.0,0.25607812
Kepler-304 e,1.2000000000000002,1.8700000000000045,1137.0,0.023170000000000357,0.0,4817.0,1.0,0.29344966
Kepler-305 b,3.6000000000000005,10.5,836.0,0.057459999999999845,0.0050000000000000044,5080.0,1.0,0.19827724
Kepler-305 c,3.3,6.0,728.0,0.07568000000000019,0.0,5080.0,1.0,0.21643567
Kepler-305 d,2.76,6.199999999999989,576.0,0.1209100000000003,0.0,5090.0,1.0,0.26900716
Kepler-305 e,1.7938153,3.8700000000000045,1000.0,0.04016999999999982,0.0,4974.0,1.0,0.27060503
Kepler-306 b,1.52,2.920000000000016,830.0,0.04999999999999982,0.0,4954.0,1.0,0.2881136
Kepler-306 c,2.3499999999999996,6.1200000000000045,716.0,0.06699999999999928,0.0,4954.0,1.0,0.25471573
