pl_name,star_name,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orb_period(in days),pl_orb_period(in E.years),pl_orb_semi_maj_axis(in AU),pl_orb_eccent,pl_rad(in Earth Radius),pl_bmass(in Earth Mass),pl_dens(in (Earth mass/Earth radius)),st_teff(in kelvin),st_rad(in solar radius),st_mass(in solar mass),sy_dist(in Parsec),pl_teff(in kelvin),st_lum(in Solar luminosity),pl_recei_flux(in Earth received flux),sy_plx
Kepler-366 b,Kepler-366,1,2,Transit,2014,3.281959,0.008985514,0.045,0.014094192,1.46,4.025487749,7.127078475,6209,1.048,1.060355768,1856.28,1444.799301,1.464532638,723.2259941,0.510384
Kepler-366 b,Kepler-366,1,2,Transit,2014,3.281959,0.008985514,0.045,0.014094192,1.46,4.025487749,7.127078475,6209,1.048,1.060355768,1856.28,1444.799301,1.464532638,723.2259941,0.510384
Kepler-366 b,Kepler-366,1,2,Transit,2014,3.281959,0.008985514,0.045,0.014094192,1.46,4.025487749,7.127078475,6209,1.048,1.060355768,1856.28,1444.799301,1.464532638,723.2259941,0.510384
Kepler-366 c,Kepler-366,1,2,Transit,2014,12.51616,0.034267379,0.11,0.018264135,1.79,8.521168515,8.186375473,6209,1.048,1.060355768,1856.28,924.096738,1.464532638,121.0357552,0.510384
Kepler-366 c,Kepler-366,1,2,Transit,2014,12.51616,0.034267379,0.11,0.018264135,1.79,8.521168515,8.186375473,6209,1.048,1.060355768,1856.28,924.096738,1.464532638,121.0357552,0.510384
Kepler-366 c,Kepler-366,1,2,Transit,2014,12.51616,0.034267379,0.11,0.018264135,1.79,8.521168515,8.186375473,6209,1.048,1.060355768,1856.28,924.096738,1.464532638,121.0357552,0.510384
Kepler-366 c,Kepler-366,1,2,Transit,2014,12.51616,0.034267379,0.11,0.018264135,1.79,8.521168515,8.186375473,6209,1.048,1.060355768,1856.28,924.096738,1.464532638,121.0357552,0.510384
Kepler-366 c,Kepler-366,1,2,Transit,2014,12.51616,0.034267379,0.11,0.018264135,1.79,8.521168515,8.186375473,6209,1.048,1.060355768,1856.28,924.096738,1.464532638,121.0357552,0.510384
Kepler-366 c,Kepler-366,1,2,Transit,2014,12.51616,0.034267379,0.11,0.018264135,1.79,8.521168515,8.186375473,6209,1.048,1.060355768,1856.28,924.096738,1.464532638,121.0357552,0.510384
Kepler-366 c,Kepler-366,1,2,Transit,2014,12.51616,0.034267379,0.11,0.018264135,1.79,8.521168515,8.186375473,6209,1.048,1.060355768,1856.28,924.096738,1.464532638,121.0357552,0.510384
Kepler-366 c,Kepler-366,1,2,Transit,2014,12.51616,0.034267379,0.11,0.018264135,1.79,8.521168515,8.186375473,6209,1.048,1.060355768,1856.28,924.096738,1.464532638,121.0357552,0.510384
Kepler-366 c,Kepler-366,1,2,Transit,2014,12.51616,0.034267379,0.11,0.018264135,1.79,8.521168515,8.186375473,6209,1.048,1.060355768,1856.28,924.096738,1.464532638,121.0357552,0.510384
Kepler-366 c,Kepler-366,1,2,Transit,2014,12.51616,0.034267379,0.11,0.018264135,1.79,8.521168515,8.186375473,6209,1.048,1.060355768,1856.28,924.096738,1.464532638,121.0357552,0.510384
Kepler-366 c,Kepler-366,1,2,Transit,2014,12.51616,0.034267379,0.11,0.018264135,1.79,8.521168515,8.186375473,6209,1.048,1.060355768,1856.28,924.096738,1.464532638,121.0357552,0.510384
Kepler-366 c,Kepler-366,1,2,Transit,2014,12.51616,0.034267379,0.11,0.018264135,1.79,8.521168515,8.186375473,6209,1.048,1.060355768,1856.28,924.096738,1.464532638,121.0357552,0.510384
Kepler-367 b,Kepler-367,1,2,Transit,2014,37.815724,0.10353381,0.201,0.006473543,1.3,2.626101674,6.586172154,4710,0.695,0.634572147,188.027,422.3055211,0.213276541,5.278991623,5.2896
Kepler-367 b,Kepler-367,1,2,Transit,2014,37.815724,0.10353381,0.201,0.006473543,1.3,2.626101674,6.586172154,4710,0.695,0.634572147,188.027,422.3055211,0.213276541,5.278991623,5.2896
Kepler-367 b,Kepler-367,1,2,Transit,2014,37.815724,0.10353381,0.201,0.006473543,1.3,2.626101674,6.586172154,4710,0.695,0.634572147,188.027,422.3055211,0.213276541,5.278991623,5.2896
Kepler-367 b,Kepler-367,1,2,Transit,2014,37.815724,0.10353381,0.201,0.006473543,1.3,2.626101674,6.586172154,4710,0.695,0.634572147,188.027,422.3055211,0.213276541,5.278991623,5.2896
Kepler-367 b,Kepler-367,1,2,Transit,2014,37.815724,0.10353381,0.201,0.006473543,1.3,2.626101674,6.586172154,4710,0.695,0.634572147,188.027,422.3055211,0.213276541,5.278991623,5.2896
Kepler-367 b,Kepler-367,1,2,Transit,2014,37.815724,0.10353381,0.201,0.006473543,1.3,2.626101674,6.586172154,4710,0.695,0.634572147,188.027,422.3055211,0.213276541,5.278991623,5.2896
Kepler-367 b,Kepler-367,1,2,Transit,2014,37.815724,0.10353381,0.201,0.006473543,1.3,2.626101674,6.586172154,4710,0.695,0.634572147,188.027,422.3055211,0.213276541,5.278991623,5.2896
Kepler-367 b,Kepler-367,1,2,Transit,2014,37.815724,0.10353381,0.201,0.006473543,1.3,2.626101674,6.586172154,4710,0.695,0.634572147,188.027,422.3055211,0.213276541,5.278991623,5.2896
Kepler-367 b,Kepler-367,1,2,Transit,2014,37.815724,0.10353381,0.201,0.006473543,1.3,2.626101674,6.586172154,4710,0.695,0.634572147,188.027,422.3055211,0.213276541,5.278991623,5.2896
Kepler-367 b,Kepler-367,1,2,Transit,2014,37.815724,0.10353381,0.201,0.006473543,1.3,2.626101674,6.586172154,4710,0.695,0.634572147,188.027,422.3055211,0.213276541,5.278991623,5.2896
Kepler-367 b,Kepler-367,1,2,Transit,2014,37.815724,0.10353381,0.201,0.006473543,1.3,2.626101674,6.586172154,4710,0.695,0.634572147,188.027,422.3055211,0.213276541,5.278991623,5.2896
Kepler-367 b,Kepler-367,1,2,Transit,2014,37.815724,0.10353381,0.201,0.006473543,1.3,2.626101674,6.586172154,4710,0.695,0.634572147,188.027,422.3055211,0.213276541,5.278991623,5.2896
Kepler-367 c,Kepler-367,1,2,Transit,2014,53.578637,0.146690313,0.253,0.001485747,1.2,1.956081679,6.237274336,4710,0.695,0.634572147,188.027,376.4129249,0.213276541,3.331977387,5.2896
Kepler-367 c,Kepler-367,1,2,Transit,2014,53.578637,0.146690313,0.253,0.001485747,1.2,1.956081679,6.237274336,4710,0.695,0.634572147,188.027,376.4129249,0.213276541,3.331977387,5.2896
Kepler-367 c,Kepler-367,1,2,Transit,2014,53.578637,0.146690313,0.253,0.001485747,1.2,1.956081679,6.237274336,4710,0.695,0.634572147,188.027,376.4129249,0.213276541,3.331977387,5.2896
Kepler-367 c,Kepler-367,1,2,Transit,2014,53.578637,0.146690313,0.253,0.001485747,1.2,1.956081679,6.237274336,4710,0.695,0.634572147,188.027,376.4129249,0.213276541,3.331977387,5.2896
Kepler-367 c,Kepler-367,1,2,Transit,2014,53.578637,0.146690313,0.253,0.001485747,1.2,1.956081679,6.237274336,4710,0.695,0.634572147,188.027,376.4129249,0.213276541,3.331977387,5.2896
Kepler-367 c,Kepler-367,1,2,Transit,2014,53.578637,0.146690313,0.253,0.001485747,1.2,1.956081679,6.237274336,4710,0.695,0.634572147,188.027,376.4129249,0.213276541,3.331977387,5.2896
Kepler-367 c,Kepler-367,1,2,Transit,2014,53.578637,0.146690313,0.253,0.001485747,1.2,1.956081679,6.237274336,4710,0.695,0.634572147,188.027,376.4129249,0.213276541,3.331977387,5.2896
Kepler-367 c,Kepler-367,1,2,Transit,2014,53.578637,0.146690313,0.253,0.001485747,1.2,1.956081679,6.237274336,4710,0.695,0.634572147,188.027,376.4129249,0.213276541,3.331977387,5.2896
Kepler-367 c,Kepler-367,1,2,Transit,2014,53.578637,0.146690313,0.253,0.001485747,1.2,1.956081679,6.237274336,4710,0.695,0.634572147,188.027,376.4129249,0.213276541,3.331977387,5.2896
Kepler-367 c,Kepler-367,1,2,Transit,2014,53.578637,0.146690313,0.253,0.001485747,1.2,1.956081679,6.237274336,4710,0.695,0.634572147,188.027,376.4129249,0.213276541,3.331977387,5.2896
Kepler-367 c,Kepler-367,1,2,Transit,2014,53.578637,0.146690313,0.253,0.001485747,1.2,1.956081679,6.237274336,4710,0.695,0.634572147,188.027,376.4129249,0.213276541,3.331977387,5.2896
Kepler-367 c,Kepler-367,1,2,Transit,2014,53.578637,0.146690313,0.253,0.001485747,1.2,1.956081679,6.237274336,4710,0.695,0.634572147,188.027,376.4129249,0.213276541,3.331977387,5.2896
Kepler-368 b,Kepler-368,1,2,Transit,2014,26.84768,0.073504942,0.186,0.028746277,3.26,8.073180231,1.283936209,5502,2.019,2.406691359,770.978,874.0650439,3.35154328,96.87661234,1.26854
Kepler-368 b,Kepler-368,1,2,Transit,2014,26.84768,0.073504942,0.186,0.028746277,3.26,8.073180231,1.283936209,5502,2.019,2.406691359,770.978,874.0650439,3.35154328,96.87661234,1.26854
Kepler-368 b,Kepler-368,1,2,Transit,2014,26.84768,0.073504942,0.186,0.028746277,3.26,8.073180231,1.283936209,5502,2.019,2.406691359,770.978,874.0650439,3.35154328,96.87661234,1.26854
Kepler-368 b,Kepler-368,1,2,Transit,2014,26.84768,0.073504942,0.186,0.028746277,3.26,8.073180231,1.283936209,5502,2.019,2.406691359,770.978,874.0650439,3.35154328,96.87661234,1.26854
Kepler-368 b,Kepler-368,1,2,Transit,2014,26.84768,0.073504942,0.186,0.028746277,3.26,8.073180231,1.283936209,5502,2.019,2.406691359,770.978,874.0650439,3.35154328,96.87661234,1.26854
Kepler-368 b,Kepler-368,1,2,Transit,2014,26.84768,0.073504942,0.186,0.028746277,3.26,8.073180231,1.283936209,5502,2.019,2.406691359,770.978,874.0650439,3.35154328,96.87661234,1.26854
Kepler-368 b,Kepler-368,1,2,Transit,2014,26.84768,0.073504942,0.186,0.028746277,3.26,8.073180231,1.283936209,5502,2.019,2.406691359,770.978,874.0650439,3.35154328,96.87661234,1.26854
Kepler-368 b,Kepler-368,1,2,Transit,2014,26.84768,0.073504942,0.186,0.028746277,3.26,8.073180231,1.283936209,5502,2.019,2.406691359,770.978,874.0650439,3.35154328,96.87661234,1.26854
Kepler-368 b,Kepler-368,1,2,Transit,2014,26.84768,0.073504942,0.186,0.028746277,3.26,8.073180231,1.283936209,5502,2.019,2.406691359,770.978,874.0650439,3.35154328,96.87661234,1.26854
Kepler-368 b,Kepler-368,1,2,Transit,2014,26.84768,0.073504942,0.186,0.028746277,3.26,8.073180231,1.283936209,5502,2.019,2.406691359,770.978,874.0650439,3.35154328,96.87661234,1.26854
Kepler-368 b,Kepler-368,1,2,Transit,2014,26.84768,0.073504942,0.186,0.028746277,3.26,8.073180231,1.283936209,5502,2.019,2.406691359,770.978,874.0650439,3.35154328,96.87661234,1.26854
Kepler-368 b,Kepler-368,1,2,Transit,2014,26.84768,0.073504942,0.186,0.028746277,3.26,8.073180231,1.283936209,5502,2.019,2.406691359,770.978,874.0650439,3.35154328,96.87661234,1.26854
Kepler-368 c,Kepler-368,1,2,Transit,2014,72.379334,0.198163817,0.36,0.056078568,3.88,9.492176058,0.89541055,5502,2.019,2.406691359,770.978,628.2738353,3.35154328,25.86067346,1.26854
Kepler-368 c,Kepler-368,1,2,Transit,2014,72.379334,0.198163817,0.36,0.056078568,3.88,9.492176058,0.89541055,5502,2.019,2.406691359,770.978,628.2738353,3.35154328,25.86067346,1.26854
Kepler-368 c,Kepler-368,1,2,Transit,2014,72.379334,0.198163817,0.36,0.056078568,3.88,9.492176058,0.89541055,5502,2.019,2.406691359,770.978,628.2738353,3.35154328,25.86067346,1.26854
Kepler-368 c,Kepler-368,1,2,Transit,2014,72.379334,0.198163817,0.36,0.056078568,3.88,9.492176058,0.89541055,5502,2.019,2.406691359,770.978,628.2738353,3.35154328,25.86067346,1.26854
Kepler-368 c,Kepler-368,1,2,Transit,2014,72.379334,0.198163817,0.36,0.056078568,3.88,9.492176058,0.89541055,5502,2.019,2.406691359,770.978,628.2738353,3.35154328,25.86067346,1.26854
Kepler-368 c,Kepler-368,1,2,Transit,2014,72.379334,0.198163817,0.36,0.056078568,3.88,9.492176058,0.89541055,5502,2.019,2.406691359,770.978,628.2738353,3.35154328,25.86067346,1.26854
Kepler-368 c,Kepler-368,1,2,Transit,2014,72.379334,0.198163817,0.36,0.056078568,3.88,9.492176058,0.89541055,5502,2.019,2.406691359,770.978,628.2738353,3.35154328,25.86067346,1.26854
Kepler-368 c,Kepler-368,1,2,Transit,2014,72.379334,0.198163817,0.36,0.056078568,3.88,9.492176058,0.89541055,5502,2.019,2.406691359,770.978,628.2738353,3.35154328,25.86067346,1.26854
Kepler-368 c,Kepler-368,1,2,Transit,2014,72.379334,0.198163817,0.36,0.056078568,3.88,9.492176058,0.89541055,5502,2.019,2.406691359,770.978,628.2738353,3.35154328,25.86067346,1.26854
Kepler-368 c,Kepler-368,1,2,Transit,2014,72.379334,0.198163817,0.36,0.056078568,3.88,9.492176058,0.89541055,5502,2.019,2.406691359,770.978,628.2738353,3.35154328,25.86067346,1.26854
Kepler-369 b,Kepler-369,1,2,Transit,2014,2.732756,0.007481878,0.03,0.06774642,1.13,1.567937229,5.987491921,3591,0.471,0.390189999,,686.0830815,0.033097355,36.7748386,
Kepler-369 c,Kepler-369,1,2,Transit,2014,14.871572,0.040716145,0.094,0.004826078,1.41,3.541003325,6.960181991,3591,0.471,0.390189999,,387.5907559,0.033097355,3.745739558,
Kepler-37 b,Kepler-37,1,4,Transit,2013,13.36702,0.036596906,0.1019,0.098,0.3098,0.79,146.3977661,5357,0.789,0.79,63.9207,718.7610502,0.45997099,44.29779142,15.6155
Kepler-37 b,Kepler-37,1,4,Transit,2013,13.36702,0.036596906,0.1019,0.098,0.3098,0.79,146.3977661,5357,0.789,0.79,63.9207,718.7610502,0.45997099,44.29779142,15.6155
Kepler-37 b,Kepler-37,1,4,Transit,2013,13.36702,0.036596906,0.1019,0.098,0.3098,0.79,146.3977661,5357,0.789,0.79,63.9207,718.7610502,0.45997099,44.29779142,15.6155
Kepler-37 b,Kepler-37,1,4,Transit,2013,13.36702,0.036596906,0.1019,0.098,0.3098,0.79,146.3977661,5357,0.789,0.79,63.9207,718.7610502,0.45997099,44.29779142,15.6155
Kepler-37 b,Kepler-37,1,4,Transit,2013,13.36702,0.036596906,0.1019,0.098,0.3098,0.79,146.3977661,5357,0.789,0.79,63.9207,718.7610502,0.45997099,44.29779142,15.6155
Kepler-37 b,Kepler-37,1,4,Transit,2013,13.36702,0.036596906,0.1019,0.098,0.3098,0.79,146.3977661,5357,0.789,0.79,63.9207,718.7610502,0.45997099,44.29779142,15.6155
Kepler-37 b,Kepler-37,1,4,Transit,2013,13.36702,0.036596906,0.1019,0.098,0.3098,0.79,146.3977661,5357,0.789,0.79,63.9207,718.7610502,0.45997099,44.29779142,15.6155
Kepler-37 b,Kepler-37,1,4,Transit,2013,13.36702,0.036596906,0.1019,0.098,0.3098,0.79,146.3977661,5357,0.789,0.79,63.9207,718.7610502,0.45997099,44.29779142,15.6155
Kepler-37 b,Kepler-37,1,4,Transit,2013,13.36702,0.036596906,0.1019,0.098,0.3098,0.79,146.3977661,5357,0.789,0.79,63.9207,718.7610502,0.45997099,44.29779142,15.6155
Kepler-37 b,Kepler-37,1,4,Transit,2013,13.36702,0.036596906,0.1019,0.098,0.3098,0.79,146.3977661,5357,0.789,0.79,63.9207,718.7610502,0.45997099,44.29779142,15.6155
Kepler-37 b,Kepler-37,1,4,Transit,2013,13.36702,0.036596906,0.1019,0.098,0.3098,0.79,146.3977661,5357,0.789,0.79,63.9207,718.7610502,0.45997099,44.29779142,15.6155
Kepler-37 b,Kepler-37,1,4,Transit,2013,13.36702,0.036596906,0.1019,0.098,0.3098,0.79,146.3977661,5357,0.789,0.79,63.9207,718.7610502,0.45997099,44.29779142,15.6155
Kepler-37 b,Kepler-37,1,4,Transit,2013,13.36702,0.036596906,0.1019,0.098,0.3098,0.79,146.3977661,5357,0.789,0.79,63.9207,718.7610502,0.45997099,44.29779142,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 c,Kepler-37,1,4,Transit,2013,21.301848,0.058321281,0.139,0.099,0.755,1.3,16.64386162,5357,0.789,0.79,63.9207,615.409543,0.45997099,23.80679002,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-37 d,Kepler-37,1,4,Transit,2013,39.7922622,0.108945276,0.2109,0.1,2.03,2,1.317326659,5357,0.789,0.79,63.9207,499.6125473,0.45997099,10.34135108,15.6155
Kepler-370 b,Kepler-370,1,2,Transit,2014,4.57953,0.01253807,0.054,0.07204596,1.59,5.509870828,7.552689721,5852,0.9,0.876603372,1167.94,1151.967352,0.852299314,292.2837152,0.828058
Kepler-370 b,Kepler-370,1,2,Transit,2014,4.57953,0.01253807,0.054,0.07204596,1.59,5.509870828,7.552689721,5852,0.9,0.876603372,1167.94,1151.967352,0.852299314,292.2837152,0.828058
Kepler-370 b,Kepler-370,1,2,Transit,2014,4.57953,0.01253807,0.054,0.07204596,1.59,5.509870828,7.552689721,5852,0.9,0.876603372,1167.94,1151.967352,0.852299314,292.2837152,0.828058
Kepler-370 b,Kepler-370,1,2,Transit,2014,4.57953,0.01253807,0.054,0.07204596,1.59,5.509870828,7.552689721,5852,0.9,0.876603372,1167.94,1151.967352,0.852299314,292.2837152,0.828058
Kepler-370 b,Kepler-370,1,2,Transit,2014,4.57953,0.01253807,0.054,0.07204596,1.59,5.509870828,7.552689721,5852,0.9,0.876603372,1167.94,1151.967352,0.852299314,292.2837152,0.828058
Kepler-370 b,Kepler-370,1,2,Transit,2014,4.57953,0.01253807,0.054,0.07204596,1.59,5.509870828,7.552689721,5852,0.9,0.876603372,1167.94,1151.967352,0.852299314,292.2837152,0.828058
Kepler-370 b,Kepler-370,1,2,Transit,2014,4.57953,0.01253807,0.054,0.07204596,1.59,5.509870828,7.552689721,5852,0.9,0.876603372,1167.94,1151.967352,0.852299314,292.2837152,0.828058
Kepler-370 b,Kepler-370,1,2,Transit,2014,4.57953,0.01253807,0.054,0.07204596,1.59,5.509870828,7.552689721,5852,0.9,0.876603372,1167.94,1151.967352,0.852299314,292.2837152,0.828058
